type,title,url,wiki_title,wiki_url,wiki_extract,ka_best,ka_top3,confidence,matched_terms_bestka,hist_birth,hist_death,hist_mid,wiki_years,wiki_year_median,active_year,ka_status
persoon,Edmund II van Engeland,https://historiek.net/edmund-ii-van-engeland-ca-933-1016/4012/,Edmund II van Engeland,https://nl.wikipedia.org/wiki/Edmund_II_van_Engeland,Edmund II Ironside van Engeland was de zoon van koning Ethelred II.,,,0.0,,933,1016,974,,,974,uncertain
persoon,Edred van Engeland,https://historiek.net/edred-van-engeland-ca-923-955/3893/,,,,,,0.0,,923,955,939,,,939,uncertain
persoon,Eduard de Belijder,https://historiek.net/eduard-de-belijder-ca-1003-1066/4057/,Eduard de Belijder,https://nl.wikipedia.org/wiki/Eduard_de_Belijder,Eduard de Belijder was de voorlaatste Angelsaksische koning van Engeland. Hij regeerde van 8 juni 1042 tot 4 januari 1066.,,,0.0,,1003,1066,1034,1042 1066,1054,1054,uncertain
persoon,Eduard de Martelaar,https://historiek.net/eduard-de-martelaar-ca-963-978/3906/,Eduard de Martelaar,https://nl.wikipedia.org/wiki/Eduard_de_Martelaar,"Eduard (II) de Martelaar volgde in 975 zijn vader Edgar op als koning van Engeland, maar werd na een paar jaar al vermoord. Eduard werd beschouwd als een goed christen en werd in 1001 heilig verklaard.",,,0.0,,963,978,970,1001,1001,1001,uncertain
persoon,Eduard de Oudere,https://historiek.net/eduard-de-oudere-871-924/3887/,Eduard de Oudere,https://nl.wikipedia.org/wiki/Eduard_de_Oudere,"Eduard de Oudere was een Engelse koning. Hij werd koning in 899 na de dood van zijn vader, Alfred de Grote. Zijn hof was in Winchester, voorheen de hoofdstad van Wessex. Hij veroverde de oostelijke Midlands en East Anglia op de Denen in 917 en werd heerser van Mercia in 918 na de dood van Æthelflæd, zijn zus.",KA17,KA17,1.0,hof,871,924,898,,,898,confirmed
persoon,Eduard I van Engeland,https://historiek.net/eduard-i-van-engeland-1239-1307/5428/,Eduard I van Engeland,https://nl.wikipedia.org/wiki/Eduard_I_van_Engeland,Eduard I was koning van Engeland van 1272 tot 1307. Hij was de oudste zoon van Hendrik III en Eleonora van Provence die hem vernoemd hadden naar zijn verre voorganger Eduard de Belijder. Vanwege zijn postuur kreeg hij de bijnaam 'Longshanks' (Langbeen) of Edward de Stelt.,KA3,"KA3,KA47",0.5,ur,1239,1307,1273,1272 1307,1289,1289,confirmed
persoon,Eduard II van Engeland,https://historiek.net/eduard-ii-van-engeland-1284-1327/5451/,Eduard II van Engeland,https://nl.wikipedia.org/wiki/Eduard_II_van_Engeland,Eduard II van Carnarvon was koning van Engeland van 1307 tot 1327. Hij was de vierde zoon van Eduard I en Eleonora van Castilië. Hij werd troonopvolger als gevolg van het overlijden van zijn oudere broers. Hij was de eerste Engelse kroonprins die de titel prins van Wales kreeg.,KA47,KA47,1.0,EEG,1284,1327,1306,1307 1327,1317,1317,confirmed
persoon,Eduard III van Engeland,https://historiek.net/eduard-iii-van-engeland-1312-1377/5519/,Eduard III van Engeland,https://nl.wikipedia.org/wiki/Eduard_III_van_Engeland,Eduard III was koning van Engeland van 1327 tot 1377. Hij was de oudste zoon van Eduard II en Isabella van Frankrijk.,,,0.0,,1312,1377,1344,1327 1377,1352,1352,uncertain
persoon,Edwig van Engeland,https://historiek.net/edwig-van-engeland-941-959/3896/,,,,,,0.0,,941,959,950,,,950,uncertain
persoon,"Eeden, Frederik van",https://historiek.net/walden-het-utopia-van-schrijver-frederik-van-eeden/79714/,,,,KA27,KA27,1.0,rede,,,,,,,confirmed
persoon,"Eeghen, Anne Willem van",https://historiek.net/anne-willem-van-eeghen-bedwinger-matterhorn/172689/,,,,KA47,KA47,1.0,EEG,,,,,,,confirmed
persoon,"Eeghen, Piet van",https://historiek.net/weldoener-piet-van-eeghen-opereerde-in-de-schaduw/154734/,,,,KA47,KA47,1.0,EEG,,,,,,,confirmed
persoon,Eerste Wereldoorlog,https://historiek.net/c/eerste-wereldoorlog/,Eerste Wereldoorlog,https://nl.wikipedia.org/wiki/Eerste_Wereldoorlog,"De Eerste Wereldoorlog, ook de Grote Oorlog genoemd, was een wereldoorlog die in Europa begon op 28 juli 1914 en tot 11 november 1918 om 11:00 duurde. Elf november bleef bekend als Wapenstilstandsdag.",KA40,"KA40,KA47,KA3",0.4545,eerste wereldoorlog,,,,1914 1918,1916,1916,confirmed
persoon,"Egede, Hans",https://historiek.net/hans-egede-1686-1758/1301/,Egede (havezate),https://nl.wikipedia.org/wiki/Egede_(havezate),"De havezate Egede stond in de Nederlandse buurtschap Egede, provincie Overijssel. Het voormalige bouwhuis is behouden gebleven en heeft de status van rijksmonument.",KA3,"KA3,KA6",0.5,ur,1686,1758,1722,,,1722,confirmed
persoon,"Eichmann, Adolf",https://historiek.net/adolf-eichmann-architect-holocaust/64719/,,,,,,0.0,,,,,,,,uncertain
persoon,"Eicke, Theodor",https://historiek.net/totenkopf-en-theodor-eicke-tussen-militaire-elite-en-misdaad/57189/,,,,,,0.0,,,,,,,,uncertain
persoon,"Eiffel, Gustave",https://historiek.net/gustave-eiffel-franse-ingenieur/145471/,,,,,,0.0,,,,,,,,uncertain
persoon,Einstein,https://historiek.net/albert-einstein-1879-1955/7527/,Einstein,https://nl.wikipedia.org/wiki/Einstein,Einstein kan verwijzen naar:,,,0.0,,1879,1955,1917,,,1917,uncertain
persoon,"Einthoven, Willem",https://historiek.net/willem-einthoven-uitvinder-snaargalvanometer/104180/,,,,,,0.0,,,,,,,,uncertain
persoon,"Eisenhower, Dwight D.",https://historiek.net/dwight-d-eisenhower-amerikaanse-president/76320/,,,,,,0.0,,,,,,,,uncertain
persoon,"Eisinga, Eise",https://historiek.net/eise-eisinga-bouwer-oudste-planetarium/57907/,,,,,,0.0,,,,,,,,uncertain
persoon,El Greco,https://historiek.net/el-greco-griekse-spaanse-kunstenaar/132034/,El Greco,https://nl.wikipedia.org/wiki/El_Greco,"Domenikos Theotokopoulos, algemeen bekend als El Greco, was een kunstschilder die voornamelijk in Spanje werkte.",KA18,"KA18,KA19,KA22",0.25,spanje,,,,,,,confirmed
persoon,"El Khattabi, Mohammed Abdelkrim",https://historiek.net/mohammed-abdelkrim-el-khattabi-1882-1963/3124/,,,,KA10,KA10,1.0,mohammed; Mohammed,1882,1963,1922,,,1922,confirmed
persoon,"El Ouafi, Ahmed Boughéra",https://historiek.net/el-ouafi-winnaar-marathon-amsterdam-1928/171787/,,,,,,0.0,,,,,,,,uncertain
persoon,El Pípila,https://historiek.net/el-pipila-mexicaanse-onafhankelijkheidsoorlog/177119/,El Popola Ĉinio,https://nl.wikipedia.org/wiki/El_Popola_%C4%88inio,"Het Esperantotijdschrift El Popola Ĉinio komt uit China en werd vanaf mei 1950 gepubliceerd. Het werd uitgegeven in meer dan 150 landen en landstreken, rijk geïllustreerd en geroemd door lezers als mooiste tijdschrift van Esperantujo.",,,0.0,,,,,1950,1950,1950,uncertain
persoon,Eleonora van Aquitanië,https://historiek.net/eleonora-van-aquitanie-koningin-van-frankrijk-en-engeland/138793/,,,,KA12,KA12,1.0,Eleonora van Aquitanië,,,,,,,confirmed
persoon,Elizabeth I (koningin),https://historiek.net/elizabeth-i-van-engeland-koningin/171039/,,,,,,0.0,,,,,,,,uncertain
persoon,Elizabeth II (koningin),https://historiek.net/elizabeth-ii-koningin-biografie/137099/,,,,,,0.0,,,,,,,,uncertain
persoon,"Ellsworth, Lincoln",https://historiek.net/lincoln-ellsworth-1880-1951/3796/,,,,,,0.0,,1880,1951,1916,,,1916,uncertain
persoon,"Elser, Georg",https://historiek.net/georg-elser-de-eenzame-verzetsheld/21011/,Elseya georgesi,https://nl.wikipedia.org/wiki/Myuchelys_georgesi,Myuchelys georgesi is een schildpad uit de familie slangenhalsschildpadden (Chelidae).,,,0.0,,,,,,,,uncertain
persoon,"Elsken, Ed van der",https://historiek.net/thema/ed-van-der-elsken/,,,,,,0.0,,,,,,,,uncertain
persoon,"Elzas, Frits",https://historiek.net/frits-elzas-vicevoorzitter-van-de-joodse-raad-in-utrecht/148889/,Elias Fries,https://nl.wikipedia.org/wiki/Elias_Magnus_Fries,Elias Magnus Fries was een Zweeds mycoloog.,,,0.0,,,,,,,,uncertain
persoon,Emma (koningin),https://historiek.net/koningin-regentes-emma-van-waldeck-pyrmont-1858-1934/136/,,,,,,0.0,,1858,1934,1896,,,1896,uncertain
persoon,"Enckevoirt, Willem van",https://historiek.net/willem-van-enckevoirt-kardinaal/173762/,,,,,,0.0,,,,,,,,uncertain
persoon,"Engelbart, Douglas",https://historiek.net/computermuis-uitvinder-douglas-engelbart/241/,,,,,,0.0,,,,,,,,uncertain
persoon,Enne Koops (1978-2023),https://historiek.net/enne-koops-im-1978-2023/153694/,,,,,,0.0,,,,,,,,uncertain
persoon,"Entwistle, Peg",https://historiek.net/peg-entwistle-hollywood-zelfmoord1932/135858/,,,,,,0.0,,,,,,,,uncertain
persoon,Erasistratos van Alexandrië,https://historiek.net/herophilos-van-chalcedon-en-erasistratos-van-alexandrie/128536/,,,,,,0.0,,,,,,,,uncertain
persoon,"Erasmus, Desiderius",https://historiek.net/desiderius-erasmus-humanist-uit-rotterdam/9511/,,,,KA19,"KA19,KA20",0.5,Erasmus,,,,,,,confirmed
persoon,Erik de Rode,https://historiek.net/erik-de-rode-ca-940950-1007/1303/,Erik de Rode,https://nl.wikipedia.org/wiki/Erik_de_Rode,"Erik de Rode was de stichter van de eerste Scandinavische nederzetting op het eiland dat tegenwoordig Groenland heet. Het eiland werd toen al bewoond door Inuit; daarvoor heeft wellicht de Dorsetcultuur er gefloreerd. Erik werd geboren in Noorwegen als de zoon van Thorvald Asvaldsson, en werd daarom ook wel Erik Thorvaldsson genoemd. Hij wordt Erik de Rode genoemd vanwege zijn rode haar.",KA3,"KA3,KA6",0.5,ur,,,,,,,confirmed
persoon,"Eriksson, Leif",https://historiek.net/leif-eriksson-ca-975-1020/1306/,,,,,,0.0,,975,1020,998,,,998,uncertain
persoon,"Erlenmeyer, Emil",https://historiek.net/erlenmeyer-beroemd-laboratoriumglaswerk/153554/,,,,,,0.0,,,,,,,,uncertain
persoon,"Errera, Léo",https://historiek.net/leo-errera-1858-1905-humanist-en-botanicus/78680/,,,,,,0.0,,,,,,,,uncertain
persoon,"Escher, M.C.",https://historiek.net/thema/escher/,Escherichia coli,https://nl.wikipedia.org/wiki/Escherichia_coli,"Escherichia coli is een van de meest voorkomende bacteriën in de dikke darm van de mens en van warmbloedige dieren, zoals zoogdieren. E. coli is een facultatief anaerobe, gramnegatieve, staafvormige enterobacterie, die nodig is voor het verteren van voedsel. Het is een bacterie die vaak wordt gebruikt als model voor bacteriën in het algemeen. De bacterie is genoemd naar de Duitse microbioloog Theodor Escherich.",,,0.0,,,,,,,,uncertain
persoon,"Espartero, Baldomero",https://historiek.net/isabella-ii-van-spanje-regenten/85793/,,,,,,0.0,,,,,,,,uncertain
persoon,"Esschen, Jan van",https://historiek.net/jan-van-esschen-en-hendrik-voes-de-eerste-ketterverbranding-in-brussel/82807/,,,,,,0.0,,,,,,,,uncertain
persoon,"Est, Wim van",https://historiek.net/wim-van-est-eerste-nederlander-gele-tui/43958/,,,,,,0.0,,,,,,,,uncertain
persoon,Ethelweard van Wessex,https://historiek.net/ethelweard-van-wessex-904-924/3889/,,,,,,0.0,,904,924,914,,,914,uncertain
persoon,Ethelwulf van Wessex,https://historiek.net/ethelwulf-van-wessex-ca-800-858/3320/,,,,,,0.0,,800,858,829,,,829,uncertain
persoon,"Euler, Leonhard",https://historiek.net/google-eert-wiskundige-leonhard-euler-met-doodle/21993/,,,,KA47,KA47,1.0,EU,,,,,,,confirmed
persoon,Eunus,https://historiek.net/eunus-slavenopstand-sicilie/79333/,Eunus,https://nl.wikipedia.org/wiki/Eunus,"Eunus was een Syrische slaaf uit Apamea te Enna op Sicilia en aanvoerder van de grote Siciliaanse slavenopstand, die van 141 tot 132 v.Chr. op het eiland woedde.",KA14,"KA14,KA47",0.5,opstand,,,,,,,confirmed
persoon,Eurydice,https://historiek.net/orpheus-eurydice-mythe-verhaal/140225/,Eurydice,https://nl.wikipedia.org/wiki/Eurydice,Eurydice kan verwijzen naar:,KA3,"KA3,KA47",0.5,ur,,,,,,,confirmed
persoon,"Euwe, Max",https://historiek.net/max-euwe-wereldkampioen-schaken/87298/,Eurema hecabe,https://nl.wikipedia.org/wiki/Eurema_hecabe,"Eurema hecabe is een dagvlinder uit de familie van de witjes (Pieridae). De spanwijdte bedraagt tussen de 35 en 40 mm. De vlinder komt voor in het Afrotropisch, Australaziatisch en Oriëntaals gebied.",KA3,"KA3,KA47",0.5,ur,,,,,,,confirmed
persoon,"Everdingen, Caesar van",https://historiek.net/thema/caesar-van-everdingen/,,,,,,0.0,,,,,,,,uncertain
persoon,"Everest, George",https://historiek.net/george-everest-1790-1866/8057/,,,,,,0.0,,1790,1866,1828,,,1828,uncertain
persoon,Evita,https://historiek.net/eva-peron-evita-biografie-first-lady/152897/,Evita,https://nl.wikipedia.org/wiki/Evita,"Evita kan verwijzen naar:Eva Perón, de echtgenote van Juan Domingo Perón Evita (musical), een musical van Andrew Lloyd Webber over het leven van Eva Perón Evita (film), een Amerikaanse verfilming van de musical Evita uit 1996 Evita (soundtrack), de muziek uit de film Evita uit 1996 Op zoek naar Evita, televisieprogramma, zoektocht naar de hoofdrolspeelster in de Nederlandse musical Evita Evita (tijdschrift), een voormalig Belgisch Nederlandstalig maandblad Evita (geslacht), een geslacht van vlinders uit de familie van de spanners (Geometridae) SV Happy Evita Girls, Surinaamse vrouwen-voetbalvereniging",KA3,"KA3,KA35,KA37",0.25,ur,,,,1996,1996,1996,confirmed
persoon,"Ewing, Ella",https://historiek.net/ella-ewing-de-reuzin-uit-missouri/162259/,Ewing (Illinois),https://nl.wikipedia.org/wiki/Ewing_(Illinois),"Ewing is een plaats (village) in de Amerikaanse staat Illinois, en valt bestuurlijk gezien onder Franklin County.",KA3,"KA3,KA7",0.5,ur,,,,,,,confirmed
persoon,"Eyck, Gebroeders van",https://historiek.net/thema/gebroeders-van-eyck/,,,,,,0.0,,,,,,,,uncertain
persoon,"Eyck, Hubert Van",https://historiek.net/hubert-van-eyck-schilder-jan-broers/98564/,,,,,,0.0,,,,,,,,uncertain
persoon,"Eyck, Jan van",https://historiek.net/jan-van-eyck-mysterie-mythe-en-mens/132159/,Erik-Jan van den Boogaard,https://nl.wikipedia.org/wiki/Erik-Jan_van_den_Boogaard,Erik-Jan van den Boogaard is een Nederlands voormalig voetballer die als centrumspits speelde.,KA29,KA29,1.0,rum,,,,,,,confirmed
persoon,"Faber, Klaas-Carel",https://historiek.net/klaas-carel-faber-oorlogsmisdadiger/16406/,,,,,,0.0,,,,,,,,uncertain
persoon,"Fabergé, Peter Carl",https://historiek.net/goudsmid-peter-carl-faberge-faberge-eieren/16444/,,,,,,0.0,,,,,,,,uncertain
persoon,"Fabry, Charles",https://historiek.net/charles-fabry-1867-1945/676/,,,,,,0.0,,1867,1945,1906,,,1906,uncertain
persoon,"Fahlman, Scott",https://historiek.net/uitvinder-emoticon-scott-fahlman/177141/,,,,,,0.0,,,,,,,,uncertain
persoon,"Fahrenheit, Gabriel",https://historiek.net/gabriel-fahrenheit-uitvinder-van-de-kwikthermometer/43973/,,,,,,0.0,,,,,,,,uncertain
persoon,"Fairchild, David",https://historiek.net/botanist-david-fairchild-veranderde-de-eetgewoonten-van-een-wereldmacht/166299/,,,,,,0.0,,,,,,,,uncertain
persoon,"Fanon, Frantz",https://historiek.net/frantz-fanon-biografie-adam-shatz/176465/,,,,,,0.0,,,,,,,,uncertain
persoon,"Farnese, Alexander",https://historiek.net/alexander-farnese-1545-1592/70477/,,,,,,0.0,,1545,1592,1568,,,1568,uncertain
persoon,Faroek I van Egypte,https://historiek.net/faroek-i-biografie-koning-van-egypte/144324/,Faroek van Egypte,https://nl.wikipedia.org/wiki/Faroek_van_Egypte,"Faroek I was koning van Egypte van 1936, toen hij zijn vader koning Foead I opvolgde, tot 1952, toen hij werd afgezet door een coup onder leiding van kolonel Gamal Abdel Nasser en generaal Mohammed Naguib. Faroeks één jaar jongere zuster Fawzia was de eerste echtgenote van Mohammed Reza Pahlavi, de sjah van het toenmalige Perzië, nu Iran.",KA10,KA10,1.0,mohammed; Mohammed,,,,1936 1952,1944,1944,confirmed
persoon,"Favaloro, René",https://historiek.net/rene-favaloro-argentijnse-hartchirurg/109724/,,,,,,0.0,,,,,,,,uncertain
persoon,"Fawkes, Guy",https://historiek.net/buskruitverraad-guy-fawkes-1605/6587/,,,,,,0.0,,,,,,,,uncertain
persoon,"Faydherbe, Maria",https://historiek.net/maria-faydherbe-de-17e-eeuwse-zelfbewuste-mechelse-beeldhouwster/158374/,,,,,,0.0,,,,,,,,uncertain
persoon,Feed / RSS,https://historiek.net/historieknet-via-rss/,Feedreader,https://nl.wikipedia.org/wiki/Feedreader,Een feedreader is een computerprogramma dat of website die kan worden gebruikt om de webfeeds waarop men zich wil abonneren te verzamelen en te lezen. Er zijn er twee soorten feedreaders: online feedreaders en feedreaders die geïnstalleerd worden op een computer of mobiel apparaat. Deze laatste categorie bestaat als zelfstandige applicatie of als onderdeel van een e-mailclient of webbrowser.,,,0.0,,,,,,,,uncertain
persoon,"Feith, Arend Willem",https://historiek.net/arend-willem-feith-voc-deshima/140831/,,,,,,0.0,,,,,,,,uncertain
persoon,"Feldmeijer, Henk",https://historiek.net/thema/henk-feldmeijer/,,,,,,0.0,,,,,,,,uncertain
persoon,"Felt, Mark",https://historiek.net/watergate-bron-mark-felt-overleden/3228/,Van der Feltzpark 2,https://nl.wikipedia.org/wiki/Van_der_Feltzpark_2,Het pand Van der Feltzpark 2 is een monumentaal herenhuis in de Nederlandse stad Assen.,,,0.0,,,,,,,,uncertain
persoon,Ferdinand II van Aragón,https://historiek.net/katholieke-koningen-vorsten-spanje/84615/,,,,,,0.0,,,,,,,,uncertain
persoon,Ferdinand VI van Spanje,https://historiek.net/ferdinand-vi-koning-van-spanje/78612/,Ferdinand VI van Spanje,https://nl.wikipedia.org/wiki/Ferdinand_VI_van_Spanje,Ferdinand VI El Prudente was van 1746 tot 1759 koning van Spanje. Hij was de vierde zoon van Filips V en Maria Louisa van Savoye.,KA18,"KA18,KA22",0.5,spanje,,,,1746 1759,1752,1752,confirmed
persoon,Ferdinand VII van Spanje,https://historiek.net/ferdinand-vii-koning-van-spanje/82878/,Ferdinand VII van Spanje,https://nl.wikipedia.org/wiki/Ferdinand_VII_van_Spanje,Ferdinand Maria Frans de Paula Dominicus Vincent Ferrer Anton Jozef Joachim Pascal Dictus Johan Nepomuceen Januarius Frans Xavier Rafaël Michaël Gabriël Calixtus Cajetanus Faustus Lodewijk Raymond Gregorius Laurens Hiëronymus was in 1808 en vanaf 1814 koning van Spanje.,KA3,"KA3,KA18,KA19",0.25,ur,,,,1808 1814,1811,1811,confirmed
persoon,"Ferencz, Benjamin",https://historiek.net/benjamin-ferencz-en-zijn-strijd-voor-gerechtigheid/155609/,,,,,,0.0,,,,,,,,uncertain
persoon,"Fermat, Pierre de",https://historiek.net/pierre-de-fermat-laatste-stelling/12385/,,,,,,0.0,,,,,,,,uncertain
persoon,"Fermor, Patrick Leigh",https://historiek.net/patrick-leigh-fermor-de-reisjournalist/172449/,,,,,,0.0,,,,,,,,uncertain
persoon,"Ferrier, Johan",https://historiek.net/johan-ferrier-eerste-president-suriname/6493/,,,,,,0.0,,,,,,,,uncertain
persoon,"Ferris, George",https://historiek.net/george-ferris-uitvinder-reuzenrad/20885/,,,,,,0.0,,,,,,,,uncertain
persoon,"Fey, Arnoldus",https://historiek.net/arnoldus-fey-brabantse-wonderdokter/173218/,,,,,,0.0,,,,,,,,uncertain
persoon,Fibonacci,https://historiek.net/fibonacci-rij-italiaanse-wiskundige/73148/,Fibonacci,https://nl.wikipedia.org/wiki/Fibonacci,"Leonardo van Pisa, beter bekend onder zijn bijnaam Fibonacci, was een Italiaanse wiskundige. Hij wordt vaak beschouwd als de eerste westerse wiskundige die origineel werk publiceerde sinds de Griekse oudheid. Zijn Liber Abaci was vijfhonderd jaar toonaangevend.",KA20,KA20,1.0,grieks,,,,,,,confirmed
persoon,"Fichte, Johann Gottlieb",https://historiek.net/johann-gottlieb-fichte-filosoof/79968/,,,,,,0.0,,,,,,,,uncertain
persoon,Filips de Schone,https://historiek.net/filips-de-schone-castilie-biografie/136515/,Filips de Schone,https://nl.wikipedia.org/wiki/Filips_de_Schone,"Filips de Schone kan verwijzen naar:Filips IV van Frankrijk de Schone (1268-1314), koning van Frankrijk. Filips I van Castilië de Schone (1478-1506), zoon van Maximiliaan I van Oostenrijk en Maria van Bourgondië, en vader van Karel V.",KA21,"KA21,KA3",0.7143,Karel V,,,,1268 1314 1478 1506,1396,1396,confirmed
persoon,Filips I van Castilië,https://historiek.net/filips-de-schone-castilie-biografie/136515/,Filips de Schone,https://nl.wikipedia.org/wiki/Filips_de_Schone,"Filips de Schone kan verwijzen naar:Filips IV van Frankrijk de Schone (1268-1314), koning van Frankrijk. Filips I van Castilië de Schone (1478-1506), zoon van Maximiliaan I van Oostenrijk en Maria van Bourgondië, en vader van Karel V.",KA21,"KA21,KA3",0.7143,Karel V,,,,1268 1314 1478 1506,1396,1396,confirmed
persoon,Filips II (Spanje),https://historiek.net/koning-filips-ii-spanje-opstand/65164/,Filips II van Spanje,https://nl.wikipedia.org/wiki/Filips_II_van_Spanje,"Filips II was heerser over Castilië en Aragón, Napels, Sicilië, de Spaanse Nederlanden en Portugal. De grondgebieden waren in één hand gekomen door verschillende personele unies, daarom had Filips als heerser over de verschillende grondgebieden, dynastiek verschillende volgnummers. In de Nederlanden is hij het bekendst onder de naam Filips II, die verwijst naar zijn koningschap over Castilië. Ook is een gebruikelijke benaming koning van Spanje, die slechts een klein deel van de grondgebieden beschrijft waarover hij het gezag had.",KA22,"KA22,KA18,KA23",0.5,filips II; spanje; Filips II,,,,,,,confirmed
